,id,patent,software,brand,book,article_A1,article_A2,article_A3,article_A4,article_B1,article_B2,article_B3,article_B4,article_C,article_SQ,book_chapter,work_in_event,researcher,graduation,guidance_ic_a,guidance_ic_c,guidance_m_a,guidance_m_c,guidance_d_a,guidance_d_c,guidance_g_a,guidance_g_c,guidance_e_a,guidance_e_c,lattes_10_id,event_organization,participation_event,first_doc
4651,83c0d359-dceb-4e23-8fb4-551e96373747,,,,,7,4,,,,3,,,,2,5,17,Eduardo Silva Palmeira,Pós-Doutorado,,7,2,15,,3,,5,,,K4757272J5,4,16,2013.0
4652,aed435e4-7263-4d20-817a-5d95b2078fa8,,1,,,1,3,,3,1,1,,,1,,1,7,Alexandre Rafael Lenz,Doutorado,,3,1,,,,,10,,,K4234543E3,5,12,2020.0
4653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0
4654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0
4655,82d4c31c-de96-4f2d-ac80-5c5134c2506b,,,,,20,20,3,1,1,1,1,,1,1,2,,Walter Nei Lopes Dos Santos,Pós-Doutorado,,9,4,9,1,6,,1,,,K4763296P1,4,9,2004.0
4656,bcca4d82-8f28-47ec-927c-b7eb3f4b43c1,,,,1,2,2,,17,15,4,2,1,1,4,4,1,Jomar Gomes Jardim,Doutorado,,2,,16,5,3,,,,,K4760659U6,9,5,2008.0
4657,c8072b93-6d47-4dc1-98e9-dfc2f27ae848,,,,,,,,,,,,,,,,,Robson Batista De Lima,Especialização,,,,,,,,,,,K4256100H8,,2,
4658,f680c537-85ab-4f4b-a945-9081380882f0,,,,1,,,,,,,,,,,4,,Quitéria Rodrigues Costa,Mestrado,,1,,,,,,1,,,K4253257T6,9,10,
4659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.0
4660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0
4661,22d131b9-cd83-4c8e-b447-349f55f4314c,,,,1,,,1,,1,1,,1,,,2,1,Eder Amaral E Silva,Doutorado,,,,,,,,5,,,K4266163E6,2,8,2016.0
4662,004549f7-0673-4d5b-b2e7-7ab53d6315f6,,,,2,,1,,,2,,1,,,1,3,2,Gilson Vieira Monteiro,Doutorado,2,5,,6,,4,,5,,,K4706957P7,,,2002.0
4663,f648cc45-4eb3-465c-a222-6ae7b6da93a2,,,,5,2,1,7,3,6,6,1,,4,3,31,23,Silvana Lima Vieira,Pós-Doutorado,3,7,4,7,,,,12,,3,K4776953D2,1,87,2016.0
4664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0
4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666,e1d462fe-6572-465e-8219-5a6d8ed4d81e,,,,,,1,,,,,,,,,,,Elson De Souza Lemos,Mestrado,,,,,,,,30,,3,K4131002D4,4,10,
4667,f4fea65b-a414-4a2b-b54f-653523a7bc4a,,,,,12,33,6,37,6,15,,7,4,3,,103,Robério Rodrigues Silva,Pós-Doutorado,5,47,4,31,5,23,,8,,,K4770298Z3,,12,2008.0
4668,769dfbea-69d7-457f-8a81-a43349b745d8,,,,3,6,5,12,4,1,4,4,,17,4,18,72,Vera Pacheco,Pós-Doutorado,3,23,5,34,8,1,,,,,K4762080D0,1,37,2006.0
4669,5477930a-dd16-40e3-998a-b7df16e523b5,,,,,,,,1,1,,,,,,1,3,Isabele Pires Santos Soler,Especialização,,,,,,,,8,,,K4706649Y1,1,3,
4670,4a594f5b-c8cf-48af-96f0-5b45bb2d508d,,,,,,,,,,,,,1,,1,1,Luciano Moura Costa Doria,Doutorado,,,,,,,,13,,,K4713730J2,,10,2022.0
4671,5e9fcb65-9225-4658-ac1d-845cf5b3ab1f,,,,1,,3,2,3,2,,,,,3,29,11,Espedito Maia Lima,Doutorado,,9,1,5,,,,1,,2,K4785645P6,1,19,2012.0
4672,a69d21f6-e675-4cb8-b53c-93792fbe4f4d,,,,,,,,,,1,1,3,1,,,,Daniele Coelho Dourado,Doutorado,,3,,,,,,9,,1,K4123417J6,7,15,2016.0
4673,bb145baf-eaea-4749-9c0a-f553db734ffe,,,,,,,,,,1,,,1,,,,Andre Luiz Faria,Pós-Doutorado,,,,,,,,,,4,K4768722A5,5,15,2011.0
4674,0629b623-ffdd-4901-a4b1-d00ecd6f71af,,,,,,,,,,,,2,,,,6,Gidevaldo Novais Dos Santos,Doutorado,,2,,,,,,8,,4,K4796886U9,1,40,2023.0
4675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0
4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0
4677,6171825a-8bd8-496f-bf06-d4b68efc9933,,,,1,,,,1,,,,,,1,,,Marcos Antônio Santos Bandeira,Especialização,,,,,,,,21,,,K4551241A7,1,4,
4678,daf57c92-c72b-401d-bef9-43e055f56b39,,,,2,22,11,1,,2,,1,,,8,4,54,Simoni Tormohlen Gehlen,Doutorado,2,18,3,19,2,,,9,,,K4229994E6,2,15,2009.0
4679,bae0f481-32c6-40dc-b138-8c1395262d79,,,,,,,,,,,,,,,,,Beatriz Costa De Souza,Especialização,,,,,,,,,,,K4786450E8,,2,
4680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0
4681,ab440942-b9f9-4f95-98e9-d67eaf7d1cc5,,,,1,,,1,,2,1,1,1,,,3,16,Murilo Marques Scaldaferri,Doutorado,,,,,,,,6,,,K4592661E8,,11,2022.0
4682,647798ce-9067-49f5-ac3b-0387bc25e603,,,,,1,1,,1,,1,,4,,,4,21,Rita De Cassia Antunes Lima De Paula,Doutorado,6,18,,,,,,11,,,K4705999H6,6,13,2018.0
4683,1b468a9c-b19a-41cb-acbb-6bd382d66bde,,,,5,,,,2,,,,1,,3,7,4,Gilmar Alves Trindade,Doutorado,,,,1,,,,24,,3,K4708790Z6,5,33,2011.0
4684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,5afc6cb1-fdba-442a-9443-0300c9da56af,,,,4,,2,1,3,1,5,,1,,3,2,2,Nilo Henrique Neves dos Reis,Pós-Doutorado,2,4,,,,,,,,2,K4739884Z8,3,69,2010.0
4686,10ff9d83-bf47-44af-91cb-65ce4c9fa716,,,,2,,1,,1,,,,,1,1,11,9,Janeide Bispo Dos Santos,Pós-Doutorado,4,5,2,1,,,,7,,,K4511428J7,15,28,2015.0
4687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0
4688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.0
4689,0378e7e6-ae12-4c9e-9fb2-288ad4cb0a51,2,,,,5,3,,1,,,1,,,1,,11,William Rodrigues De Freitas,Doutorado,,3,,,,,,,,,K4230431D0,3,3,2014.0
4690,d0851d7f-f285-4f13-850a-4376291aab93,,,,4,2,4,2,6,1,1,,,1,1,20,78,Emilia Peixoto Vieira,Pós-Doutorado,,21,5,17,,,,21,,,K4732847H7,17,164,2011.0
4691,67d36007-8b77-4646-9037-e298ba10872a,1,,,,8,23,13,3,2,13,,,,1,,3,George Rêgo Albuquerque,Pós-Doutorado,2,22,,10,6,9,,,,,K4794826T1,5,8,2004.0
4692,1122add0-4b69-4288-8d7a-9bde7976d3fd,,,,,,2,,,1,,1,,,,,14,Maria Elvira do Rego Barros Bello,Doutorado,,5,,4,,,,15,,,K4798253Y7,,1,2007.0
4693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0
4694,93484a00-17f7-41e2-83cd-3684e07c81de,,,,,10,4,5,8,5,15,2,1,9,5,,47,Douglas De Assis Teles Santos,Doutorado,,11,1,,,,,13,,7,K4253035J1,4,9,2022.0
4695,a95504ff-305a-4bca-8554-932011ed8afa,,,,,,,,,,1,2,,,,,6,Tatiana De Freitas Uemura,Doutorado,,,,,,,,5,,,K4734744Y1,1,3,2023.0
4696,51838b59-f056-481a-a638-3d9980b61d03,,,,,,,,,,2,1,,,,1,,Detoubab Ndiaye,Mestrado,,,,,,,,4,,6,K4138301J5,4,12,2009.0
4697,40638255-31df-4a9a-8a18-6cc40d58bb74,,,,3,2,5,5,2,3,5,,1,,1,10,15,Tiago Nicola Lavoura,Pós-Doutorado,2,7,1,2,,,,5,,3,K4776996J1,9,29,2013.0
4698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,a0d74634-d319-4f5a-b60b-de00fdf44125,,,,1,,,,,2,,,1,3,,8,25,Claudilson Souza Dos Santos,Especialização,7,15,,,,,,16,,6,K4423180H2,15,43,
4700,92c00df6-6e8d-44b8-9f57-4ee8b4f5b7ab,,,,,,,,,,,,,,,,2,Julia Carvalho Dias De Gouvêa,Mestrado,,,,,,,,1,,,K4349556H0,3,28,
4701,e21f7e3a-667d-49da-aad6-bcc5a30cdd81,,,,,,1,,,,,,,1,1,,,Antonio Augusto Caldasso Couto,Pós-Doutorado,,,,,,,,,,,K4704980A5,2,,2012.0
4702,41f4f6cf-fc26-4f5b-940a-7b1ad4c2dd64,1,,,,,,1,3,6,13,3,5,16,3,,56,Gisele da Silveira Lemos,Doutorado,5,20,1,,,,,36,,6,K4764438Y5,7,16,2019.0
4703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0
4704,306ae900-8d32-47de-8702-99edcfd241e3,1,,,,,,,1,,,2,1,1,,,1,Hélio Mitoshi Kamida,Pós-Doutorado,,3,,,,,,5,,1,K4776134U9,,1,2003.0
4705,0e639d7f-3537-48b0-b9e5-8c033e9b7106,,,,1,,,,,1,,,,,,3,19,Elzicleia Tavares Dos Santos,Doutorado,2,16,,,,,,7,,2,K4778093Y5,8,19,2012.0
4706,0945a47e-a51a-4d12-adac-c98b93df0db0,,1,,3,1,3,2,2,3,,1,,,1,11,18,Rosane Meire Vieira De Jesus,Doutorado,2,10,4,20,,,,9,,,K4133231D9,22,40,2012.0
4707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,daebaf34-c8ae-4d18-9bac-4045c439bfa7,,,,,1,,,7,5,,1,1,3,1,,,Solange Rodrigues Dos Santos Corrêa,Doutorado,,,,,,,,,,,K4763247T0,,,2013.0
4709,78ad8b08-8078-4dfe-98bc-0bceab075bbc,,,,,,1,,,,1,,,,,,8,Jéssica Barbosa Da Silva Do Nascimento,Doutorado,,5,,,,,,6,,,K4474672T3,4,5,2023.0
4710,1b785793-e5fd-42e6-9d0d-85aee4daeb8f,,,,1,,,,,,,,,,,,1,Raimundo Bonfim Dos Santos,Pós-Doutorado,,,,,,,,,,1,K4708241Y0,,8,2001.0
4711,01649713-6342-4a6d-b0bf-1f67275a11d0,,,,,2,1,1,2,6,9,1,,1,2,2,8,Clarice Alves Dos Santos,Doutorado,2,6,2,,,,,7,,,K4522258H1,,1,2018.0
4712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0
4713,b8815599-e87c-45cd-80a9-052d5e2f1dd0,,,,5,,2,7,2,4,3,,1,4,3,,8,Silvia Kimo Costa,Doutorado,1,9,,5,,,,5,,3,K4186898Y4,6,17,2014.0
4714,3ebbb58a-7d23-46ed-8261-4d8628552aaa,,,,,,,1,,,,,,,,,1,Dário Ribeiro de Sales Júnior,Mestrado,,,,,,,,,,,K4240514Y1,,2,
4715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,9b35a8c1-8977-44ec-be59-928af0183c05,,,,,,1,,1,,,,1,1,,,,Danilo Moreira Jabur,Especialização,,,,,,,,2,,2,K4236608J1,3,,
4718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,88c8f558-2bf6-4154-8065-ffc016a21dbc,,,,,,,,,,,,,,,,,Maria Das Neves Enéas Da Silva Santos,Doutorado,,,,,,,,2,,3,K4704348Z0,,3,2013.0
4720,c6545609-bf28-42da-91e8-f7e90f6eab87,,,,2,,,,,,,,,,,,1,Rosana Leal Simões De Freitas,Mestrado,,,,,,,,,,,K4770385D7,1,4,
4721,0f28a4a0-ad10-4167-b269-fcce64759278,,,,7,,,1,1,4,1,,,1,5,20,10,Didima Maria De Mello Andrade,Doutorado,,,11,13,,,,4,,,K4533040T5,12,43,2013.0
4722,3fb3cf8c-0b60-4351-9f6c-27b1dac6f989,,,,,,,,,,,,,,,,,Irzyane Dos Santos Cazumbá,Mestrado,,,,,,,,3,,,K4470699A8,2,3,
4723,7b8bc16c-8a79-45c1-bbf3-3dc7f1d3f6fa,,,,,,,,,,,,,,,,,Adriana Pereira De Lacerda,Especialização,,,,,,,,,,,K2455236Z2,,3,
4724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0
4725,58e95197-16ed-4737-93b0-7a633d01e0a1,,,,,28,,,,,,,,,2,,2,Leandro De Oliveira Kerber,Pós-Doutorado,,8,1,4,,,,,,,K4761556P4,3,3,2004.0
4726,069c9ab6-3f61-4048-9844-165470ca544b,,,,,,,2,2,7,,,,,,1,,André Luiz Simões Pedreira,Doutorado,,,,,,,,38,,12,K4235905E8,7,26,2021.0
4727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,d2a4d708-0321-464d-bc02-4eddc08fede0,,,,,3,5,3,3,2,,1,,,3,3,21,Andréa Miura Da Costa,Doutorado,2,25,2,9,4,6,,1,,1,K4701895Y3,,4,2007.0
4729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,d72e7f1f-fbf0-4883-baa4-f9059f66fdd4,,,,10,1,1,3,5,4,4,,6,2,6,29,45,Maria De Fátima De Andrade Ferreira,Pós-Doutorado,,13,5,22,3,,,32,,8,K4730707P1,7,52,2003.0
4731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,ba19a7bb-4685-46b2-9293-b4d0cd0f3342,,,,,,,,,,,,,,,1,,Diogo Radomille De Santana,Especialização,,,,,,,,,,,K4533015E6,,10,
4733,916debdf-fd2f-4e1d-b6ab-e4213bfb9634,,,,,,,1,,2,1,,1,,3,5,,Pablo Antunha Barbosa,Pós-Doutorado,1,,5,3,5,2,,,,,K4255050A5,27,20,2014.0
4734,4574367b-fab3-40e7-901a-78391c19bd46,,,,4,,,4,1,1,1,5,,,2,6,4,Roberto Henrique Seidel,Doutorado,,9,4,17,3,,,1,,1,K4717613A9,3,4,2004.0
4735,31ce0cb5-d0ab-41f0-8bce-5db506a4180c,,,,10,1,1,1,,2,1,1,,3,4,14,2,Elisângela Santana Dos Santos,Pós-Doutorado,,9,,9,3,,,9,,,K4790228Z9,22,53,2011.0
4736,f3655902-1b88-4c0d-985d-86e40154d20b,,,,,,,,,,,,,,,2,,Luciana Vieira Mariano,Doutorado,,,,,,,,42,,,K4556309E3,7,45,2017.0
4737,df2312d5-9f4d-4327-a7b1-ab01851e93d0,,,,,1,1,1,2,,,,,,2,4,25,Andréia Silva Araujo,Doutorado,3,8,1,,,,,15,,8,K4487945J5,2,13,2022.0
4738,80b82656-3200-443d-8fa0-6d9ebfa3a79b,1,,,,1,4,6,2,2,1,,12,2,,2,19,Clayton Queiroz Alves,Pós-Doutorado,,8,1,3,3,4,,7,,,K4718299U0,5,9,2012.0
4739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0
4741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,e5a20564-2ca8-4ff6-932c-507bb7597e22,,,,,5,1,,,3,2,,,1,1,3,23,Júlio César Castilho Razera,Pós-Doutorado,,,,10,,,,11,,,K4707743U5,1,21,2011.0
4743,268b486f-5f85-4fef-b09f-e06608cd98f1,,,,2,,,1,2,1,5,2,4,1,,7,7,Tatiane Falcão Dos Santos Albergaria,Doutorado,,,,,,,,17,,5,K4484132U6,3,15,2021.0
4744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.0
4745,1460f9e5-d99a-4996-9189-73597add38c6,,,,2,,,,1,1,,,,,,,3,Aurilene Rodrigues Lima,Mestrado,,,,,,,,2,,,K4700275E0,,,2020.0
4746,1e40b24d-d154-4019-aa9f-cb95941633c4,,,,1,,,,,,,,,,,,4,Antônio Marcus Lima Figueiredo,Doutorado,,,,,,,,2,,,K4758495U6,5,16,2019.0
4747,15bc120a-ad84-4c20-ac14-d047a2b19086,,,,,,,,,,,1,,,,1,3,Clarissa Almeida De Santana,Mestrado,,,,,,,,8,,,K4248309A5,,1,
4748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0
4750,705e153c-9b42-49c2-ad13-f71fb2453924,5,,,2,3,3,,2,10,4,20,,5,6,4,92,Jorge Henrique De Oliveira Sales,Pós-Doutorado,2,34,3,10,,,,6,,,K4775054A6,2,6,1999.0
4751,3ed868f0-1f9d-4b20-aad3-0d24691a1567,,,,11,,1,3,,3,1,,,,1,20,3,Isnara Pereira Ivo,Pós-Doutorado,7,16,6,6,3,1,,9,,4,K4761194H4,50,47,2009.0
4752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0
4753,1ef929e0-cc96-415e-b7e5-2823c51e2cd1,,,,1,,1,1,,1,,,,,1,5,2,Wagnervalter Dutra Júnior,Doutorado,,1,3,4,,,,2,,1,K4254499Z2,2,1,2015.0
4754,540bb2de-9ff7-4839-8405-b64b18ef20fa,,,,,,,1,2,3,,,,1,,1,13,Ricardo Landim Bormann De Borges,Doutorado,2,23,,1,,,,9,,1,K4750490D8,1,3,2013.0
4755,99850021-775c-4221-989f-b7eed385e592,,,,,2,,1,,,1,,,1,,3,11,Maíra Ferraz De Oliveira Silva,Doutorado,,,,,,,,1,,,K4250692Y1,,4,2023.0
4756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4757,65f84342-21c2-4400-9b9a-d49fde085f97,,,,1,1,,,3,1,,,,1,1,11,3,Cynthia De Cássia Santos Barra,Doutorado,,4,,12,,,,2,,1,K4799914U0,3,4,2007.0
4758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
4759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0
4760,20adc8da-c6cd-41a9-8e31-b7e10b5386a9,,,,,,,1,,,,,,,,5,,Cláudia Regina Teixeira De Souza,Especialização,,1,,,,,,27,,1,K4248645D5,,2,
4761,ea9d1ce5-e742-43df-a236-049a9a70d55b,,,,2,,,,1,1,1,6,2,1,1,3,15,João Sotero Do Vale Júnior,Mestrado,,5,,,,,,20,,11,K4450119E3,10,13,
4762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0
4763,ab7e2b76-30dd-4d21-bce3-b159e92de484,,,,,,,,,,,,,,,2,5,Marcio Santana Santos,Especialização,,,,,,,,5,,1,K4794472A6,3,15,
4764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0
4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0
4768,de1cb4bd-0aca-4daa-92cc-3ce7af7485ba,,,,,,,,,,1,,,,,2,1,José Alves De Jesus,Doutorado,,,,,,,,1,,,K4706639Z9,,4,2019.0
4769,7ee91386-7825-421c-b885-29999a7687ed,,,,,,,,,,,,,,,,,Sergio Israel Levemfous,Doutorado,,,,,,,,,,,K4767347H0,,1,2019.0
4770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771,ece4f9ae-5416-4799-b13c-72a4e1e103c3,,,,,,,,,,,,,,,,,Maria Iraides Da Silva Barreto,Mestrado,,,,,,,,,,,K4219073A5,2,4,
4772,616024b1-b12c-43f0-8b54-f4aa16ab7e26,,,,2,,,,,,,,,1,,3,,Maryângela Ribeiro De Aquino Lira Lopes,Doutorado,,,,,,,,,,,K4494575E6,1,2,2023.0
4773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0
4774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,594d2212-4803-4955-bd47-e1b50a7f5d34,,,,,,1,,6,1,7,4,9,1,,3,13,Anselmo Eloy Silveira Viana,Doutorado,2,19,2,6,1,5,,,,,K4760582A8,1,,1999.0
4776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,279c0da1-57f2-4713-8116-2d1eac645f80,,,,3,,,,,,,,,,,1,,Samuel Mattos,Mestrado,,,,,,,,2,,1,K4771663U1,8,13,
4778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0
4779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0
4780,2a6a5b34-486f-49d1-844f-70a2075e1f61,,,,,,,,,,,,,,,,,Pedro Henrique Cavalcante Moraes,Especialização,,,,,,,,,,,K4259537U7,,1,
4781,c65502ee-6803-4091-a1f2-0a4fdea18a43,,,,,,,,,,,,,,,,2,Siméia Dos Santos Cerqueira,Mestrado,,,,,,,,,,,K4775823D1,1,2,
4782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0
4783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997.0
4784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0
4785,b5bdb58b-736a-4889-b944-b1969055e24f,,,,,,,,,,,,,,,,,Lúcio Dos Santos Carvalho,Especialização,,,,,,,,,,,K4241269Y2,,2,
4786,b4a71764-d28e-4f38-9c79-4072f8dcd005,,,,1,,,,,4,2,1,,1,,3,10,Claudia Cerqueira Graça Carneiro,Doutorado,1,9,1,1,,,,7,,6,K4705770Y9,18,38,2009.0
4787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0
4789,2c0a2035-94b1-4bea-80ec-60af1c983515,1,,,1,,,,1,4,1,,2,5,3,9,45,Maria Da Gloria Canto De Sousa,Pós-Doutorado,,16,,,,,,15,,1,K4770502J7,7,130,2016.0
4790,445d6ebc-a1d3-47e9-83f6-00182865a7f7,,,,,,,,9,1,2,2,,5,1,2,,João Pedro De Castro Nunes Pereira,Doutorado,,,3,9,,,,1,,,K4772992H7,,,2007.0
4791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0
4792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.0
4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0
4796,6b4424da-f1d7-43da-9532-9a917959c8ff,,,,1,,4,3,1,1,,2,6,2,,,17,Ben-Hur Ramos Ferreira Gonçalves,Doutorado,1,,,,,,,1,,,K4337351H5,20,8,2019.0
4797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4798,2bb7ec65-4e57-4708-bbc1-3d75f442bceb,,,,1,,,,1,1,,1,,,,2,12,Simone Souza de Oliveira,Doutorado,,2,,,,,,10,,2,K4753778P7,20,51,2011.0
4799,64c31eae-4265-4037-a7c4-13900f02659d,,,,,,,1,,,1,,3,1,,,7,Esmeralda Guimaraes Meira,Doutorado,2,5,,,,,,6,,,K4261233E5,7,20,2017.0
4800,06d0476a-31c6-4fa6-b2e3-c9adc2bf1404,,,,3,,3,2,3,3,,,3,,,5,10,Sergio Henrique Da Conceição,Doutorado,,10,1,17,1,2,,14,,,K4737760Y8,4,16,2013.0
4801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4802,3c92f306-735a-4e41-9640-2ad8c9a69ec9,,,,,4,4,3,6,1,7,1,,6,2,1,2,Luís Gustavo Tavares Braga,Pós-Doutorado,1,12,2,10,7,6,,,,,K4791115D1,2,12,2001.0
4803,2ada89fe-d140-4cae-936f-07f8a4e5d764,,,,,,,,,,1,,,3,,2,6,Maira Merces Barreto,Mestrado,1,,,,,,,4,,,K4765574J8,1,2,
4804,20c34046-a85d-4382-be9d-442303f15315,,,,,,,,,,,2,,,,,13,Karen Vieira Ramos,Mestrado,,,,,,,,21,,2,K4759422P9,7,13,
4805,c2cbcaf0-d171-4e05-8e33-21cdcb15b7dc,,,,,,,,,,,,2,,1,2,7,Júlio César Dos Reis,Doutorado,,6,,16,,,,28,,,K4776128U1,1,11,2012.0
4806,179c812f-6eb6-4d3b-b900-2d471a1630b4,,,,1,,1,,1,,,,,,1,,,Ana Paula Conceição Silva,Doutorado,2,10,,,,,,,,,K4241334E1,2,4,2016.0
4807,44be3f8b-6411-4957-adba-57be3e412f76,,,,,,,,,3,,,,,,4,6,Silvânia Sales de Oliveira,Doutorado,1,4,,,,,,,,,K4770165T2,1,28,2019.0
4808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0
4809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0
4810,1e96b932-1a10-41f7-ac65-dfcbec678f87,,,,,1,,,3,4,7,1,1,1,1,1,6,Romilson Do Carmo Moreira,Doutorado,,3,,1,,,,9,,,K4774856J9,,3,2019.0
4811,b8d1c2c3-efe6-45d2-8148-a2312f4eb6bc,,,,,,,,,,,,,,,,,José Walter Gaspar,Doutorado,,,,,,,,3,,,K4798246H4,,2,2005.0
4812,5a95c913-a275-4100-a4ff-a9a3eec10804,,,,,,,,1,,1,1,4,3,,2,1,Luciana Santos Silva,Doutorado,,,,,,,,40,,,K4762184J8,1,25,2014.0
4813,a266a465-4af0-4748-94ba-ba7807db26e0,,,,,,,,,,,,4,5,2,3,3,Adriano Monteiro D'almeida Monteiro,Doutorado,,5,,,,,,5,,16,K4772543H5,2,4,2006.0
4814,5a2de5e4-875e-4093-abf3-2b03dd904465,,,,,,,,,,,,,,,1,4,Leonice De Lima Mançur Lins,Doutorado,,,,,,,,,,,K4246665H6,3,8,2013.0
4815,38ac9222-0103-40ca-bedd-ba7b43d8ef90,,,,1,4,2,,1,1,,,,,,5,39,Daniela Marques Alexandrino,Doutorado,2,,3,1,,,,1,,,K4133989P9,1,13,2019.0
4816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0
4817,3eac21cd-ec8f-41bc-a329-1b8ac39b5659,,,,1,1,2,1,2,1,1,,,,,10,2,Lauricio Alves Carvalho Pedrosa,Doutorado,4,22,1,,,,,27,,,K4556960H6,15,39,2016.0
4818,f6f8a6af-196c-4fcb-a5d9-e31270798565,,,,,,,,,,,2,,,,,1,Glória De Fátima Lima Dos Santos,Mestrado,,,,,,,,,,,K4138937D8,9,5,
4819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0
4821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,ef3bed6f-217a-4b1e-beaa-d67e8ed0df22,,,,,1,,,13,1,2,,,6,2,3,18,Luama Araújo Dos Santos,Doutorado,,,,,,,,3,,,K4465406H9,4,18,2021.0
4823,12aa70a6-897c-41ee-bf82-5415f46b9d9a,,,,,,1,,2,1,3,6,,,,,27,Fabio Ornellas Prado,Doutorado,,10,,6,,1,,6,,6,K4751452Z5,,2,2006.0
4824,c1f150c9-7eb2-4452-804e-d3dc7e20caf3,,,,1,,1,3,5,7,,3,1,2,,5,6,Inara De Oliveira Rodrigues,Pós-Doutorado,,18,4,21,4,2,,10,,,K4795047U8,11,34,2000.0
4825,1a6fc7bf-669b-4bc4-950f-4f47cb5ac304,,,,,,,,,,,,,,,,,Cosme Wilson Ferreira De Carvalho,Especialização,,,,,,,,1,,,K4137293H1,,12,
